baseMean,log2FoldChange,lfcSE,pvalue,padj,genus,significant,direction
76.58886149413799,-0.7729521800567813,1.2260495364754442,2.6175826959873872e-28,2.591406869027513e-26,Bacillus,TRUE,NAT_enriched
8.212216234471597,0.2605790574778357,0.9804062318470632,1.2058263569444012e-20,5.968840466874786e-19,Unknown genus24,TRUE,Tumor_enriched
23.86271076716642,-1.0795890374847916,1.5112333113607803,2.8003622971317567e-20,6.930896685401098e-19,Brachybacterium,TRUE,NAT_enriched
12.410853419372938,-0.2859711534075603,0.990872228429735,2.2992162758296837e-20,6.930896685401098e-19,Sphingobium,TRUE,NAT_enriched
41.354717673461664,-0.4704257959565652,1.048098207154367,9.159111657954399e-20,1.813504108274971e-18,Devosia,TRUE,NAT_enriched
25.253857060359934,0.20035281499292729,0.9696163752873344,5.121560036226177e-18,8.450574059773192e-17,Caulobacter,TRUE,Tumor_enriched
30.777820625295952,-0.19986362016032086,0.963361200414105,1.122319080035574e-17,1.5872798417645974e-16,Lactococcus,TRUE,NAT_enriched
17.726004205529268,-0.1031893967152621,0.9544878199992377,1.2374794831887192e-14,1.53138086044604e-13,Halomonas,TRUE,NAT_enriched
17.822807857101807,-0.07001414223455651,0.947408375625654,5.015262992441966e-14,5.516789291686163e-13,Unknown genus20,TRUE,NAT_enriched
27.773521424009186,-0.1602028188504421,0.9549251107340172,4.077854102571395e-13,4.037075561545681e-12,Arthrobacter,TRUE,NAT_enriched
21.130660778907416,-0.1652081904551093,0.964925281032287,3.460282668218529e-12,3.114254401396676e-11,Unknown genus6,TRUE,NAT_enriched
16.14284928799987,0.1841179322908102,0.9575857060397969,5.753784028634748e-11,4.746871823623667e-10,Kaistobacter,TRUE,Tumor_enriched
25.89598437386364,-0.19252251475465498,0.9317276760533972,2.3215757195756512e-7,1.7679692018306882e-6,Veillonella,TRUE,NAT_enriched
19.085884523679717,0.5827090224078642,1.0809911356910409,6.017494012007258e-7,4.255227908490847e-6,Stenotrophomonas,TRUE,Tumor_enriched
25.696786770042504,-0.5562007309834287,1.0641229392677685,1.1100575512118949e-6,7.326379837998506e-6,Porphyromonas,TRUE,NAT_enriched
27.472703376326823,0.09433779297271414,0.8481429770789702,2.3119585515065187e-5,1.4305243537446585e-4,Microbacterium,TRUE,Tumor_enriched
23.697780390903265,-0.07449648890201685,0.9461329650225994,5.9714849247367346e-5,3.4775118091113924e-4,Blastococcus,TRUE,NAT_enriched
20.088853564195738,-0.8954375464290312,1.304741235545286,1.350220454416754e-4,7.426212499292148e-4,Cloacibacterium,TRUE,NAT_enriched
8.618869843967529,-0.10350056181084563,0.952439619954339,1.596261124488159e-4,8.317360596017248e-4,Unknown genus41,TRUE,NAT_enriched
60.58900955560725,0.5428982812570683,1.002534933130562,5.577955921667219e-4,0.0027610881812252736,Rothia,TRUE,Tumor_enriched
32.51905816796223,0.05794790764524189,0.8454807961161408,7.916413299062672e-4,0.003672370289439127,Bosea,TRUE,Tumor_enriched
66.37124026526779,0.2522106747173351,0.9433024169673165,8.160822865420283e-4,0.003672370289439127,Lactobacillus,TRUE,Tumor_enriched
14.162472204694945,0.11857256465046301,0.9458249469349262,0.0012856313338749747,0.005533804437114021,Mycobacterium,TRUE,Tumor_enriched
17.246517993526364,-0.031673643049298254,0.9417581197993973,0.0025110673830471635,0.01035815295506955,Anaerococcus,TRUE,NAT_enriched
15.33186328427747,0.10570772224913048,0.949655697911516,0.0027778076592782884,0.011000118330742022,Novosphingobium,TRUE,Tumor_enriched
24.78672368322811,-0.03861827875585833,0.9405923285784453,0.004524382824877634,0.017227457679341758,Mesorhizobium,TRUE,NAT_enriched
